8481/3,Mucin-producing adenocarcinoma
8542/3,"Paget disease, extramammary"
8560/3,Adenosquamous carcinoma
8562/3,Epithelial-myoepithelial carcinoma
8570/3,Adenocarcinoma with squamous metaplasia
8571/3,Adenocarcinoma w cartilag. & oss. metaplas.
8572/3,Adenocarcinoma with spindle cell mataplasia
8573/3,Adenocarcinoma with apocrine metaplasia
8574/3,Adenocarcinoma with neuroendocrine differen.
8575/3,"Metaplastic carcinoma, NOS"
8720/2,Melanoma in situ
8720/3,"Malignant melanoma, NOS"
8721/3,Nodular melanoma
8722/3,Balloon cell melanoma
8723/3,"Malignant melanoma, regressing"
8730/3,Amelanotic melanoma
8740/3,Mal. melanoma in junctional nevus
8741/2,"Precancerous melanosis, NOS"
8741/3,Mal. melanoma in precan. melanosis
8742/2,Lentigo maligna
8742/3,Lentigo maligna melanoma
8743/2,"Superficial spreading melanoma, in situ"
8743/3,Superficial spreading melanoma
8744/3,"Acral lentiginous melanoma, malig."
8745/3,"Desmoplastic melanoma, malignant"
8746/3,Mucosal lentiginous melanoma
8761/3,Mal. melanoma in giant pigmented nevus
8770/3,Mixed epithel. & spindle cell melanoma
8771/3,Epithelioid cell melanoma
8772/3,"Spindle cell melanoma, NOS"
8780/3,"Blue nevus, malignant"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8830/3,"Fibrous histiocytoma, malignant"
8832/3,"Dermatofibrosarcoma, NOS"
8833/3,Pigmented dermatofibrosarcoma protuberans
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8890/3,"Leiomyosarcoma, NOS"
8891/3,Epithelioid leiomyosarcoma
8894/3,Angiomyosarcoma
8895/3,Myosarcoma
8896/3,Myxoid leiomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8940/3,"Mixed tumor, malignant, NOS"
8941/3,Carcinoma in pleomorphic adenoma
8980/3,"Carcinosarcoma, NOS"
8981/3,"Carcinosarcoma, embryonal type"
8982/3,Malignant myoepithelioma
9120/3,Hemangiosarcoma
9130/3,"Hemangioendothelioma, malignant"
9133/3,"Epithelioid hemangioendothelioma, malignant"
9140/3,Kaposi sarcoma
9150/3,"Hemangiopericytoma, malignant"
9560/3,"Neurilemmoma, malignant"
9561/3,MPNST with rhabdomyoblastic differentiation
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9597/3,Primary Cutaneous follicle centre lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9700/3,Mycosis fungoides
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9708/3,Subcutaneous panniculitis-like T-cell lymphoma
9709/3,"Cutaneous T-cell lymphoma, NOS"
9718/3,Primary cutan. CD30+ T-cell lymphoprolif. disorder
9725/3,Hydroa vacciniforme-like lymphoma
9726/3,Primary Cutaneous gamma-delta T-cell lymphoma
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9751/3,"Langerhans cell histiocytosis, NOS"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9837/3,T lymphoblastic leukemia/lymphoma
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8680/3,"Paraganglioma, malignant"
8693/3,"Extra-adrenal paraganglioma, malignant"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8830/3,"Fibrous histiocytoma, malignant"
8832/3,"Dermatofibrosarcoma, NOS"
8833/3,Pigmented dermatofibrosarcoma protuberans
8840/3,Myxosarcoma
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8890/3,"Leiomyosarcoma, NOS"
8891/3,Epithelioid leiomyosarcoma
8894/3,Angiomyosarcoma
8895/3,Myosarcoma
8896/3,Myxoid leiomyosarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8920/3,Alveolar rhabdomyosarcoma
8921/3,Rhabdomyosarcoma with ganglionic differentiation
8950/3,Mullerian mixed tumor
8951/3,Mesodermal mixed tumor
8990/3,"Mesenchymoma, malignant"
8991/3,Embryonal sarcoma
9040/3,"Synovial sarcoma, NOS"
9041/3,"Synovial sarcoma, spindle cell"
9042/3,"Synovial sarcoma, epithelioid cell"
9043/3,"Synovial sarcoma, biphasic"
9044/3,"Clear cell sarcoma,NOS (except of kidney M-8964/3)"
9080/3,"Teratoma, malignant, NOS"
9081/3,Teratocarcinoma
9082/3,"Malignant teratoma, undiff."
9083/3,"Malignant teratoma, intermediate"
9084/3,Teratoma with malig. transformation
9085/3,Mixed germ cell tumor
9120/3,Hemangiosarcoma
9130/3,"Hemangioendothelioma, malignant"
9133/3,"Epithelioid hemangioendothelioma, malignant"
9140/3,Kaposi sarcoma
9150/3,"Hemangiopericytoma, malignant"
9170/3,Lymphangiosarcoma
9240/3,Mesenchymal chondrosarcoma
9242/3,Clear cell chondrosarcoma
9243/3,Dedifferentiated chondrosarcoma
9251/3,Malignant giant cell tumor of soft parts
9252/3,Malignant tenosynovial giant cell tumor
9364/3,Peripheral neuroectodermal tumor
9365/3,Askin tumor
9370/3,"Chordoma, NOS"
9371/3,Chondroid chordoma
9372/3,Dedifferentiated chordoma
9490/3,Ganglioneuroblastoma
9500/3,"Neuroblastoma, NOS"
9501/3,"Medulloepithelioma, NOS"
9502/3,Teratoid medulloepithelioma
9503/3,"Neuroepithelioma, NOS"
9504/3,Spongioneuroblastoma
9505/3,"Ganglioglioma, anaplastic"
9540/3,Malignant peripheral nerve sheath tumor
9542/3,Epithelioid malignant peripheral nerve sheath tumor
9560/3,"Neurilemmoma, malignant"
9561/3,MPNST with rhabdomyoblastic differentiation
9571/3,"Perineurioma, malignant"
9580/3,"Granular cell tumor, malignant"
9581/3,Alveolar soft part sarcoma
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9708/3,Subcutaneous panniculitis-like T-cell lymphoma
9712/3,Intravascular large B-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9726/3,Primary Cutaneous gamma-delta T-cell lymphoma
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9831/3,T-cell large granular lymphocytic leukemia
9837/3,T lymphoblastic leukemia/lymphoma
9930/3,Myeloid sarcoma
9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
9971/3,Polymorphic PTLD
9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8460/3,Low-grade serous carcinoma
8461/3,High-grade serous carcinoma
8680/3,"Paraganglioma, malignant"
8693/3,"Extra-adrenal paraganglioma, malignant"
8714/3,"PEComa, malignant"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8830/3,"Fibrous histiocytoma, malignant"
8840/3,Myxosarcoma
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8890/3,"Leiomyosarcoma, NOS"
8891/3,Epithelioid leiomyosarcoma
8894/3,Angiomyosarcoma
8895/3,Myosarcoma
8896/3,Myxoid leiomyosarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8920/3,Alveolar rhabdomyosarcoma
8921/3,Rhabdomyosarcoma with ganglionic differentiation
8930/3,Endometrial stromal sarcoma
8931/3,"Endometrial stromal sarcoma, low grade"
8936/3,Gastrointestinal stromal sarcoma
8950/3,Mullerian mixed tumor
8951/3,Mesodermal mixed tumor
8990/3,"Mesenchymoma, malignant"
8991/3,Embryonal sarcoma
9050/2,"Mesothelioma, in situ"
9050/3,"Mesothelioma, malignant"
9051/3,"Fibrous mesothelioma, malignant"
9052/3,"Epithel. mesothelioma, mal."
9053/3,"Mesothelioma, biphasic, malignant"
9060/3,Dysgerminoma
9064/3,Germinoma
9065/3,"Germ cell tumor, nonseminomatous"
9070/3,"Embryonal carcinoma, NOS"
9071/3,Yolk sac tumor
9072/3,Polyembryoma
9080/3,"Teratoma, malignant, NOS"
9081/3,Teratocarcinoma
9082/3,"Malignant teratoma, undiff."
9083/3,"Malignant teratoma, intermediate"
9084/3,Teratoma with malig. transformation
9085/3,Mixed germ cell tumor
9110/3,"Mesonephroma, malignant"
9120/3,Hemangiosarcoma
9130/3,"Hemangioendothelioma, malignant"
9133/3,"Epithelioid hemangioendothelioma, malignant"
9150/3,"Hemangiopericytoma, malignant"
9490/3,Ganglioneuroblastoma
9500/3,"Neuroblastoma, NOS"
9501/3,"Medulloepithelioma, NOS"
9502/3,Teratoid medulloepithelioma
9503/3,"Neuroepithelioma, NOS"
9504/3,Spongioneuroblastoma
9505/3,"Ganglioglioma, anaplastic"
9540/3,Malignant peripheral nerve sheath tumor
9560/3,"Neurilemmoma, malignant"
9561/3,MPNST with rhabdomyoblastic differentiation
9571/3,"Perineurioma, malignant"
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9712/3,Intravascular large B-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9831/3,T-cell large granular lymphocytic leukemia
9837/3,T lymphoblastic leukemia/lymphoma
9930/3,Myeloid sarcoma
9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
9971/3,Polymorphic PTLD
9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8680/3,"Paraganglioma, malignant"
8693/3,"Extra-adrenal paraganglioma, malignant"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8830/3,"Fibrous histiocytoma, malignant"
8832/3,"Dermatofibrosarcoma, NOS"
8833/3,Pigmented dermatofibrosarcoma protuberans
8840/3,Myxosarcoma
8842/3,Pulmonary myxoid sarcoma with EWSR1-CREB1 translocation
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8859/3,Myxoid pleomorphic liposarcoma
8890/3,"Leiomyosarcoma, NOS"
8891/3,Epithelioid leiomyosarcoma
8894/3,Angiomyosarcoma
8895/3,Myosarcoma
8896/3,Myxoid leiomyosarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8920/3,Alveolar rhabdomyosarcoma
8921/3,Rhabdomyosarcoma with ganglionic differentiation
8950/3,Mullerian mixed tumor
8951/3,Mesodermal mixed tumor
8982/3,Myoepithelial carcinoma
8990/3,"Mesenchymoma, malignant"
8991/3,Embryonal sarcoma
9040/3,"Synovial sarcoma, NOS"
9041/3,"Synovial sarcoma, spindle cell"
9042/3,"Synovial sarcoma, epithelioid cell"
9043/3,"Synovial sarcoma, biphasic"
9044/3,"Clear cell sarcoma,NOS (except of kidney M-8964/3)"
9080/3,"Teratoma, malignant, NOS"
9081/3,Teratocarcinoma
9082/3,"Malignant teratoma, undiff."
9083/3,"Malignant teratoma, intermediate"
9084/3,Teratoma with malig. transformation
9085/3,Mixed germ cell tumor
9120/3,Hemangiosarcoma
9130/3,"Hemangioendothelioma, malignant"
9133/3,"Epithelioid hemangioendothelioma, malignant"
9137/3,Intimal sarcoma
9140/3,Kaposi sarcoma
9150/3,"Hemangiopericytoma, malignant"
9170/3,Lymphangiosarcoma
9240/3,Mesenchymal chondrosarcoma
9242/3,Clear cell chondrosarcoma
9243/3,Dedifferentiated chondrosarcoma
9251/3,Malignant giant cell tumor of soft parts
9252/3,Malignant tenosynovial giant cell tumor
9364/3,Peripheral neuroectodermal tumor
9365/3,Askin tumor
9366/3,Round cell sarcoma with EWSR1-non-ETS fusions
9367/3,CIC-rearranged sarcoma
9368/3,Sarcoma with BCOR genetic alterations
9370/3,"Chordoma, NOS"
9371/3,Chondroid chordoma
9372/3,Dedifferentiated chordoma
9490/3,Ganglioneuroblastoma
9500/3,"Neuroblastoma, NOS"
9501/3,"Medulloepithelioma, NOS"
9502/3,Teratoid medulloepithelioma
9503/3,"Neuroepithelioma, NOS"
9504/3,Spongioneuroblastoma
9505/3,"Ganglioglioma, anaplastic"
9540/3,Malignant peripheral nerve sheath tumor
9560/3,"Neurilemmoma, malignant"
9561/3,MPNST with rhabdomyoblastic differentiation
9571/3,"Perineurioma, malignant"
9580/3,"Granular cell tumor, malignant"
9581/3,Alveolar soft part sarcoma
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9708/3,Subcutaneous panniculitis-like T-cell lymphoma
9712/3,Intravascular large B-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9726/3,Primary Cutaneous gamma-delta T-cell lymphoma
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
